,user.userId,commentId,user.nickname,content,timeStr,likedCount,ipLocation.location,time
20,1830037385,5811645844,讨阀,可是他的心是冰冷的是我怎么捂都捂不热的石头,2022-12-17,0,河南,1671280091263
21,3392277639,5811642334,电摇小雪生_patH,在你的记忆里 我总是笑盈盈的是吗 可是我并不开心,2022-12-17,1,湖南,1671280084088
22,4969021060,5811636967,hiysw,你留给我的记忆太深，我不会再寻找像你的人了 ,2022-12-17,2,贵州,1671279481005
23,5168085935,5811628440,1很困睡了,那你呢 你会忘记我吗。,2022-12-17,1,河北,1671278874527
24,8134355608,5811630925,雾化雪_,"叙早春

冷门剧女主

小猫如何述说

笨蛋男人走开",2022-12-17,0,江西,1671278833365
25,8134355608,5811628280,雾化雪_,"零落吻

恋述眠

冰冷诗篇

困告小乖",2022-12-17,0,江西,1671278764301
26,3682620644,5811626356,SH3iEN,过程是为了弥补结局的遗憾,2022-12-17,0,河南,1671278726709
27,8134355608,5811624691,雾化雪_,"冬眠困困魚

爱失眠小狗

忧郁芝士卷

笨笨修勾勾",2022-12-17,0,江西,1671278697340
28,6447349864,5811625606,随遇而安077,还以为自己很会看人呢 挑来挑去了个最伤自己心的.,2022-12-17,1,山东,1671278672590
29,8134355608,5811626216,雾化雪_,"烦闷小狗

讨厌数理化

心碎芋圆球

今天一定早睡",2022-12-17,1,江西,1671278643608
30,8134355608,5811626128,雾化雪_,"深情且专一

冷酷修勾

七十二時

写给风的信",2022-12-17,1,江西,1671278578517
31,8134355608,5811624377,雾化雪_,"呆呆小狗

忧郁x少

今天周几了

骗人是小狗",2022-12-17,1,江西,1671278500135
32,8134355608,5811626847,雾化雪_,"005

脸红什么

伤心小笼包

可你总食言",2022-12-17,0,江西,1671278458357
33,8134355608,5811627752,雾化雪_,"笨小孩

四季常青树

讨厌坏天气

永远是多久",2022-12-17,1,江西,1671278422892
34,8134355608,5811625834,雾化雪_,"思逢冬

拉勾小狗

困困小帕帕

少Hello Kitty我",2022-12-17,0,江西,1671278386067
35,8134355608,5811624062,雾化雪_,"纯情女初

做我的猫

账号已注销

这个冬天好冷",2022-12-17,0,江西,1671278303767
36,1700792346,5811611725,寶貝_190424,1366天 还是分开了..,2022-12-17,1,安徽,1671277538563
37,1448021910,5811610497,床头陳奕迅,做花 难伺候 不高兴就死掉,2022-12-17,4,广东,1671277278183
38,8133110312,5811608729,燕子_MCsn,愿我嫁给金钱,2022-12-17,1,福建,1671277121414
39,8172172817,5811606553,小魚_crush,看见你和别人好 心里莫名的恨,2022-12-17,1,广东,1671276985490
40,1954488837,5811610837,温暖我不止尼古丁,真的太在乎你的感受了 连最委屈时说出来的的气话都改了又改 你太好了 可是我自卑 总是瞎想 怕你不爱我 怕你丢下我 怕你在我看不见的地方 爱别人,2022-12-17,1,内蒙古,1671276968806
41,1901867343,5811601893,不知曲中意_,跟他分开啦 他说对我没感觉说看不出来我对他有意思 但是他好笨啊看不出来我对他很大的意思 如果有机会还是希望当朋友啦 就是不甘心,2022-12-17,1,山东,1671276174243
42,1711039853,5811598376,壹宁_,怎么可以这么温柔这么好听嘛,2022-12-17,1,河北,1671276102006
43,2084857880,5811596993,情绪束缚晴,我始终觉得爱是一种很自然的反应 想爱你的人会变着法来爱你 让你感受到 爱里没有笨拙的人 那些打着我是新手我不懂 没有这样的幌子 对你忽冷忽热的人十有八九就是不爱就是没感觉，,2022-12-17,2,河南,1671275705824
44,1953140239,5811596189,第壹次心动__,如果呢,2022-12-17,3,北京,1671275705562
45,8191185332,5811588655,_网恋被骗两毛钱,除了你 我不想和任何人有交集.,2022-12-17,0,广东,1671275282763
46,8191185332,5811591210,_网恋被骗两毛钱,那些你一时兴起许的承诺 我却当真了.,2022-12-17,0,广东,1671275256379
47,5106000822,5811591099,许芝情,说好的幸福呢？,2022-12-17,1,广西,1671275168235
48,5106000822,5811591937,许芝情,你留下零碎的回忆 剩我自己慢慢拼起,2022-12-17,1,广西,1671275151876
49,5106000822,5811589404,许芝情,如果呢,2022-12-17,1,广西,1671275135168
50,3342174700,5811589316,1_情歌写的好苦,讨厌每一个睡不着情绪泛滥的夜晚、,2022-12-17,2,广东,1671275080536
51,5106000822,5811590946,许芝情,可以转学了 好讨厌她们,2022-12-17,1,广西,1671275055301
52,5106000822,5811587694,许芝情,不想要幸福了 想要开心,2022-12-17,1,广西,1671275024763
53,5106000822,5811588279,许芝情,心疼你 可我自己都是破碎的,2022-12-17,0,广西,1671275012118
54,5106000822,5811586708,许芝情,讨厌你,2022-12-17,1,广西,1671274981983
55,5106000822,5811588232,许芝情,天天都不开心,2022-12-17,1,广西,1671274974126
56,5106000822,5811588223,许芝情,好难受,2022-12-17,0,广西,1671274966819
57,3323511324,5811589883,快乐病毒__iU2B,在爱里我们都束手无策,2022-12-17,1,黑龙江,1671274894566
58,3869449175,5811573470,听一万遍无感,时间没问题 有问题的是人,2022-12-17,1,河南,1671273341962
59,1998335493,5811570841,困哭的_妹Y,你说话太伤人了 很难听 但我依旧愿意原谅你 你不应该那样对我 你总让我掉眼泪 让我失望,2022-12-17,2,河南,1671272777361
60,1313672474,5811568234,9iik,被爱的时候 小雨沾湿我的裙摆我都委屈的不行 不被爱的时候 大雨滂沱 雷声轰鸣 我赤脚栽在黑夜雨里 越走越快,2022-12-17,4,江西,1671272668780
61,4950404272,5811563267,Dream_优,他说和她的七天无法都释怀何况我们的七年呢,2022-12-17,2,山东,1671272159508
62,482001372,5811555244,你不该拥有太热闹的梦,“我没统计，但我断言，人类史上出现次数最多的谎言必然是我爱你，而我也爱你紧随其后”,2022-12-17,0,山东,1671271506422
63,3721549013,5811544951,RW吻,当你喝了酒 认真的跟朋友述说着自己特别喜欢那个人 那种无能为力的遗憾 真的没办法描述,2022-12-17,15,山东,1671269889274
64,8067224876,5811543063,雨夜忆悸诉,原来慢热真的可以抵挡掉不真诚的人,2022-12-17,8,黑龙江,1671269721696
65,2081304218,5811539972,-馍夹肉-,或许短暂 或许难堪 或许本该这样 人望山 鱼窥荷 真正想要的或许早就失去了,2022-12-17,2,黑龙江,1671269444104
66,3913181859,5811536218,要记得想我_oxg0,如果说是真的爱我,2022-12-17,0,四川,1671269066060
67,5157085864,5811536203,7oks,如果说是真的爱我 那为何都说不出口,2022-12-17,2,江苏,1671269051044
68,1435755626,5811535978,见面就心动一,如果呢,2022-12-17,1,山东,1671268861104
69,3583958427,5811531493,心软的神_aaa,如果呢,2022-12-17,1,贵州,1671268723774
70,1956337464,5811529524,欲予欲求,可我始终耿耿于怀于我那炽热付出而没有回报的真心,2022-12-17,2,山东,1671268500258
71,3859280162,5811520663,說好的幸福n_,网易云九级很难，因为要听很多很多的歌 重复听的歌不算，大概需要上千首新歌 ，所以找男朋友就找网易云九级的，因为这说明这个男孩子的时间都用来听音乐了，没时间乱搞，是个好男孩 就比如说我,2022-12-17,2,安徽,1671267661358
72,1998335493,5811523949,困哭的_妹Y,那天结束了我们的关系后 无数个夜晚我都在想你 想你为什么不能好好珍惜我 想你为什么要选择喜欢 你短暂的新鲜感让我误以为是爱的降临 你又要去给别人吗 那些我从未得到过的爱 你心真狠,2022-12-17,5,河南,1671267515313
73,1828648517,5811523857,摆烂小狗的一天,我咬住我们的故事不放 听起来有多珍贵 多刻骨铭心似的 其实说到底都是我一个人的不甘心.,2022-12-17,4,河南,1671267455044
74,1956337464,5811519206,欲予欲求,等了一晚上没等到你一个答案,2022-12-17,2,山东,1671267364922
75,1956337464,5811519200,欲予欲求,我希望我不要和税靖淇走散了我想让他一年四季陪伴我左右,2022-12-17,3,山东,1671267234220
76,1956337464,5811520071,欲予欲求,我没资格遗憾 我只是个胆小鬼罢了,2022-12-17,3,山东,1671267211251
77,1956337464,5811520063,欲予欲求,连见一面都难的人 却让我流了这么多眼泪,2022-12-17,4,山东,1671267203826
78,1956337464,5811520046,欲予欲求,我看过你说想要时间停止，拉着我的手喊我名字,2022-12-17,4,山东,1671267190506
79,3964013068,5811501986,晚安啦鱼仔,后来妈妈取消了我的门禁 而你晚上去吃夜宵时的后座不再是我,2022-12-17,3,广西,1671265053051
80,1921618240,5811494545,君君爱犯困,我希望我不要和税靖淇走散了我想让他一年四季陪伴我左右,2022-12-17,0,四川,1671264646010
81,1921618240,5811496247,君君爱犯困,淇我好想你啊我希望你快点好起来希望我们平平安安的@汪歪汪 ,2022-12-17,0,四川,1671264587100
82,3954846190,5811484140,单听如果呢,冬天是离别的季节.,2022-12-17,6,河南,1671263417414
83,1449046706,5811477851,烦狗汪汪,我就是要在你上头的时候突然冷漠 这局我绝杀,2022-12-17,3,贵州,1671262252628
84,1971835659,5811468706,我不叫小狗_,暗恋只能活在幻想中,2022-12-17,0,浙江,1671261650532
85,5114624920,5811466448,盛夏_SHIl,小小世界开心至上,2022-12-17,0,四川,1671261272619
86,558938610,5811466247,周周round,连见一面都难的人 却让我流了这么多眼泪,2022-12-17,2,福建,1671261106972
87,558938610,5811468015,周周round,如果没有疫情 如果我们能见面 如果我们在同一个城市 如果你真的喜欢我 辜负真心的人吞一千根针,2022-12-17,2,福建,1671261025800
88,6396618174,5811462699,江南_bTgE,如果有下辈子我希望在我的青春里遇见的第一个人就是你,2022-12-17,3,甘肃,1671260956272
89,3979583441,5811457649,星期一吃什么,当然不会忘记你总叫我笨蛋.,2022-12-17,4,宁夏,1671260402949
90,4926130740,5811460055,雨天再说爱我,祁正是夏藤的救世主,2022-12-17,1,安徽,1671260196602
91,593642112,5811437647,抹茶星冰乐0-0,其实我一开始就知道我们不同路可还是没忍住陪你走了一段,2022-12-17,3,浙江,1671257891644
92,5077498891,5811432578,爱欣即正义,我脑海只剩为什么,2022-12-17,0,山西,1671257414976
93,3364129435,5811432227,Fyh_0816,我没资格遗憾 我只是个胆小鬼罢了,2022-12-17,2,天津,1671257128355
94,8110590013,5811427857,臧辉先,认为可以的，,2022-12-17,0,湖南,1671256334944
95,3326597344,5811408262,属于我的极昼,如果我死了 你会难过吗？,2022-12-17,3,安徽,1671254160454
96,5205714297,5811398807,id政府,等了一晚上没等到你一个答案,2022-12-17,2,广东,1671253225125
97,6414151723,5811398843,恨幸福如覆薄冰,彻夜难眠的夜晚又会想起很多事 我形容不出来自己有多难过 我的心里就是有事 但我谁也不说 沉默不是没有情绪 它已经让我时常分不清自己是真的开心还是假开心 比起诉说自己的委屈和不甘 也许沉默更好 我也一直在劝自己别频频回头 因为后面没有人等我 即使能原路返回一切都不是以前了 人终究会变 很多事情,2022-12-17,1,海南,1671252931726
98,5205714297,5811400804,id政府,其实雨不大，是风搞的紧张,2022-12-17,2,广东,1671252924019
99,2086730204,5811385662,呜呜有点u伤,12.17听我最喜欢的一首歌来忘记你 我们没结果,2022-12-17,2,四川,1671251989806
100,8117261897,5811377683,妞妞_n4Xe,你说我很可爱 你的反话我的知道,2022-12-17,1,江苏,1671250993760
101,444946216,5811378104,StayWithYou--_,我知道没有如果 但我就是放不下,2022-12-17,1,山东,1671250666895
102,1759795184,5811370727,伊丽莎白鼠Oo,有无类似的歌,2022-12-17,0,广东,1671250261930
103,4907563866,5811368319,你压到我腿毛了傻逼,知道你也是为了我好,2022-12-17,0,浙江,1671249713378
104,8191901146,5811370811,淋雨聼浪漫的歌,今天是我和他在一起的第659天希望能一直走下去,2022-12-17,2,广东,1671249560571
105,3509114415,5811364215,Jay1ove_Q,记得他最喜欢听这首歌了，分手以后，我每天听，为什么他还是不回来看我,2022-12-17,1,辽宁,1671249044162
106,1783227716,5811364884,浮世万千与子成说,真的会有人跟你聊得很好，陪你打游戏，陪你打电话，给你唱喜欢的歌，跟你分享日常，然后一转眼就跟别的女孩子在一起吗[流泪],2022-12-17,1,浙江,1671248919171
107,1572943423,5811363821,miiko_7,分开了也没关系 心里一直是你,2022-12-17,2,山东,1671248745528
108,4889844725,5811359233,伤心的泼忒头,所以网恋真的会有结果嘛 每天抱着手机给你发信息 可是我不想这样 我想抱着你 我也不想隔着手机猜你的情绪 只想你有什么都能告诉我 我很在意你 只是文字太冷冰冰了表现不出来。,2022-12-17,0,广东,1671248375678
109,1735715482,5811351400,小杏咯_,你早就自由了原地踏步的只有我,2022-12-17,0,广东,1671248081310
110,1735715482,5811355848,小杏咯_,陪我看雪吧有你在身边就算冻的瑟瑟发抖我也觉得浪漫,2022-12-17,0,广东,1671247931377
111,1735715482,5811352353,小杏咯_,缘分稀薄寡淡亲爱的后会无期,2022-12-17,0,广东,1671247721185
112,1735715482,5811350432,小杏咯_,贫穷和肥胖是压得我动弹不得的五指山,2022-12-17,1,广东,1671247657563
113,1735715482,5811353759,小杏咯_,一本书读第二遍只有新的感悟没有新的结果,2022-12-17,0,广东,1671247642718
114,5199044544,5811350288,1love15,他对感情收放自如 像天赋 我羡慕,2022-12-17,3,广东,1671247545749
115,1998335493,5811350056,困哭的_妹Y,或许在等一个不可能完美的结局,2022-12-17,0,河南,1671247335156
116,3716034949,5811344073,Oooo唔,后来在我的认知里 所有感情都是畸形的 它一定会有冷暴力 精神折磨 和别人暧昧 没有沟通 不分享没有关心，自我怀疑 也许是我遇人不淑,2022-12-17,0,上海,1671246839631
117,1644366111,5811344311,甜甜奶泡-,我们分开了 还没有一起看过雪,2022-12-17,2,河北,1671246834921
118,3263081744,5811345746,怪天气TuT,伤人的话我都记得 最讨厌自己一哄就好的模样,2022-12-17,0,新疆,1671246821584
119,1644366111,5811341490,甜甜奶泡-,没人能比得上我记忆中的你 现在的你也不行,2022-12-17,2,河北,1671246803376
120,1644366111,5811341480,甜甜奶泡-,所以呢 分开之后就开始诋毁我吗,2022-12-17,1,河北,1671246788046
121,3263081744,5811343415,怪天气TuT,坑坑洼洼的手臂 消除不掉的痕迹 是永远忘不了的痛,2022-12-17,0,新疆,1671246785333
122,623820165,5811344109,小熊回到你身旁,我以为很快就能再见面  所以那次没有好好告别,2022-12-17,2,安徽,1671246667818
123,2053997464,5811339376,爱熊奕婷,如果呢所以有没有如果,2022-12-17,0,湖南,1671246483782
124,2053997464,5811343845,爱熊奕婷,爱自己都难,2022-12-17,1,湖南,1671246433997
125,2053997464,5811342981,爱熊奕婷,我只是不善于表达 不要觉得我不够用心,2022-12-17,1,湖南,1671246423243
126,4992127769,5811335901,可以让她少哭吗,要是你说话在冷冰冰的就不理你了,2022-12-17,0,广西,1671245549057
127,4992127769,5811335886,可以让她少哭吗,说吧 你也想我,2022-12-17,0,广西,1671245536178
128,3281295535,5811335879,Kipey,如果不能幸福 就祝你永远不会得新冠吧,2022-12-17,2,中国台湾,1671245531289
129,4992127769,5811333972,可以让她少哭吗,想你的时候 会翻翻聊天记录 看你说过的话,2022-12-17,0,广西,1671245526036
130,4992127769,5811335855,可以让她少哭吗,我的世界一直下雨 我处理不好,2022-12-17,0,广西,1671245517308
131,4992127769,5811335844,可以让她少哭吗,爱要及时,2022-12-17,0,广西,1671245509448
132,6333187501,5811332909,语酱不哭,生命是无味，身体只是囚禁我思想的牢笼，我不执着与躯体，是否有一天我能真正的感受到快乐，不再痛苦，不再煎熬。,2022-12-17,1,四川,1671245279707
133,3469047755,5811328631,盛望同学,又回来循环了,2022-12-17,0,四川,1671245274027
134,5090181767,5811330117,2iioe,发呆的时候问问自己是不是又在想念不属于自己的东西了,2022-12-17,1,河南,1671245029413
135,4992127769,5811323307,可以让她少哭吗,你说 下次见面是落雨还是飘雪,2022-12-17,1,广西,1671244351091
136,1714019941,5811322947,_云_深,过得很好 太好 所以不要打扰了,2022-12-17,0,内蒙古,1671244020002
137,1608028285,5811320082,漏屁屁外星人-,可思念见缝插针，越喧嚣越觉得你应该在我身边,2022-12-17,1,广东,1671243797848
138,3412695488,5811309529,soveh-,鸽子要飞 我心里难过 说它是个坏鸽子 可我还是会希望鸽子越飞越高 祈祷鸽子飞越了千山万水不会忘了我,2022-12-17,2,湖北,1671242732239
139,8101503212,5811310787,敬雪贵,时时羡慕爱情 次次庆幸单身.,2022-12-17,0,江苏,1671242381285
140,8101503212,5811302569,敬雪贵,生命  爱   生活  自由  这4个要怎么排序.,2022-12-17,0,江苏,1671241828302
141,8101503212,5811303492,敬雪贵,另一个世界的我们会牵手吗.,2022-12-17,0,江苏,1671241819564
142,8101503212,5811307736,敬雪贵,以你为名的冬天.,2022-12-17,0,江苏,1671241815161
143,8101503212,5811302550,敬雪贵,先各走各 有缘自会相见.,2022-12-17,0,江苏,1671241791155
144,8101503212,5811305955,敬雪贵,亲爱的 路途疏远 祝你得偿所愿.,2022-12-17,0,江苏,1671241772473
145,8101503212,5811304196,敬雪贵,你猜你为什么总是看到我.,2022-12-17,0,江苏,1671241764871
146,8101503212,5811305022,敬雪贵,他知道我喜欢他 开始躲我了.,2022-12-17,0,江苏,1671241751434
147,3248825542,5811305015,别捏圈圈的脸,我开始庆幸 你出现在我输的起的年纪.,2022-12-17,0,山西,1671241744747
148,8101503212,5811305007,敬雪贵,真心喂狗的那段日子 什么也不想说.,2022-12-17,0,江苏,1671241739763
149,8101503212,5811305917,敬雪贵,回忆像座山 我迈不过去.,2022-12-17,0,江苏,1671241731767
150,535810359,5811306799,科科____________,喜欢了 然后呢 ,2022-12-17,0,湖北,1671241686873
151,1415166253,5811299111,他说希望,如果,2022-12-17,0,湖北,1671240900185
152,1873482824,5811293776,詮釋愛-l,一眼相中的从来都不是文案 而是似成相识的经历,2022-12-17,1,河北,1671239628525
153,1493094681,5811285588,贰贰年_txp,如果时间可以倒回那天 我不会去那次酒局 也不想认识你,2022-12-17,1,浙江,1671239028710
154,3954357095,5811285484,最后道晚安-,如果我们还有以后呢.,2022-12-17,1,辽宁,1671238881349
155,6459154670,5811284887,哭泣小兔,凌晨还在跟你吵架第二天就阳了 你知道了发几十条信息让我好好休息 我痛的睡不着觉的时候你说把病传给我吧我只求我的小乖平平安安,2022-12-17,3,四川,1671238111538
156,3502832566,5811270489,15riPC,我承认那是段美好的时光 我也有好好的爱过你 那段时光是真的很开心.,2022-12-17,1,山东,1671235830162
157,3954846190,5811264110,单听如果呢,泽泽早上好呀,2022-12-17,0,河南,1671232762959
158,8116244668,5811265817,ymungyu,这种短暂的陪伴到底是奖励还是惩罚,2022-12-17,2,广东,1671232540874
159,472242870,5811256441,huangxun_,记得我的好 记得我就好.,2022-12-17,1,浙江,1671230214399
160,6414151723,5811259921,恨幸福如覆薄冰,我故意不理你的时候比你还难受 我说狠话的时候只是想让你哄哄我 从没想过要和你走散。,2022-12-17,1,海南,1671229913940
161,2099842454,5811252680,莎莎哭哭,遇见Y就像猫咪的世界下起了小鱼,2022-12-17,2,山东,1671227844581
162,1418341465,5811249410,知道分享给你的歌你都没听,记得我的好 或者记得我就好,2022-12-17,1,江苏,1671224602803
163,7839519819,5811248566,我帅帅滴qwq,后来我不敢把真心给别人 这是你给我留下的阴影,2022-12-17,2,黑龙江,1671224164083
164,3288197603,5811249044,苏兮xs,所以永远是多久呢.,2022-12-17,0,江苏,1671222732820
165,1434660937,5811245722,皓子啊啊啊,还有人回来听这首歌吗,2022-12-17,1,广东,1671222674491
166,299618917,5811248092,祐一粒子,又是多少人的心声呢,2022-12-17,0,广东,1671222096892
167,383208633,5811248876,雨与岛,可惜没有如果,2022-12-17,0,重庆,1671222011139
168,3862583505,5811247178,小婷6777,数不清这是第几次,2022-12-17,0,山东,1671221883752
169,3862583505,5811245531,小婷6777,那晚梦里有你我不舍得醒,2022-12-17,0,山东,1671221852770
170,3862583505,5811244638,小婷6777,睡觉喽，去梦里吃爱的团圆药,2022-12-17,3,山东,1671221835392
171,3862583505,5811248837,小婷6777,如果说是真的爱我  那为何都说不出口,2022-12-17,1,山东,1671221799273
172,3862583505,5811246318,小婷6777,凌晨4：15分 我承认那是段美好的时光 我也有好好的爱过你 那段时光是真的很开心 你不知道我也有在晚上偷偷掉眼泪 我也有偷偷关注你动态 那些忍不住找你的日子是真的很难熬 她们告诉我相爱总能和好所以我在等 但那天事情已经做绝了 我知道回不去了 可那天看见你坚决的态度想起我们之前心都凉了 那确实是,2022-12-17,1,山东,1671221737789
173,3936231419,5811245420,Babyy---,“我已经够勇敢了”,2022-12-17,1,新疆,1671221408748
174,431178048,5811245058,-HolyLove5,早点好起来哟,2022-12-17,0,黑龙江,1671220147422
175,1329496441,5811245803,Houlayyy,以前总觉得宁愿错也不愿错过 现在觉得错也行 错过也行  这些都不重要了  我没有那么多时间难过.,2022-12-17,2,新疆,1671219678302
176,1596089702,5811244927,橘子zyboy,不懂,2022-12-17,0,云南,1671219665749
177,8004668578,5811238674,帐号已注销,我最最亲爱的初恋。,2022-12-17,3,广西,1671218824519
178,5064171133,5811234593,讨厌再见_2utR,因为我好骗所以你也来骗我对吗？,2022-12-17,12,广西,1671217263061
179,5133658127,5811232033,诗谩-,如果我在勇敢一点，那结局会不会就不是现在这个样子了,2022-12-17,2,安徽,1671215264495
180,7799790552,5811225632,07小困包__,我放不下的或许不是他 而是和他在一起的时光罢了,2022-12-17,2,河北,1671215137734
181,2010726888,5811226677,刈忌,可惜那天没压住脾气说了违心的话 你也没在迁就 所以我们就渐行渐远了,2022-12-17,1,天津,1671215135465
182,1943675779,5811224639,你又要丢下我,你会不会托起易碎的我 小心的将我裹紧,2022-12-17,1,河北,1671215042058
183,622086668,5811226420,春野菡,我没有任何办法感受到你口中所谓的爱我，所以我选择自己放弃,2022-12-17,1,重庆,1671214692700
184,318308600,5811229088,不要向世界低头,这次应该是幸福来了吧,2022-12-17,0,江西,1671214656336
185,7799790552,5811226294,07小困包__,那你今天有早睡吗 现在是凌晨2.15 ,2022-12-17,2,河北,1671214471874
186,1943675779,5811228863,你又要丢下我,你应该知道像我这样的人 不抓紧就是在推开,2022-12-17,0,河北,1671214279302
187,1943675779,5811228836,你又要丢下我,不会缠着你了 看着你冰冷的态度 久了我自己会走,2022-12-17,0,河北,1671214240941
188,1943675779,5811229750,你又要丢下我,我支离破碎 你那么好 你不应该看见这样的我,2022-12-17,0,河北,1671214231720
189,1765391727,5811225998,heaooooooooooo,情绪如浪潮 我的对手是自己,2022-12-17,0,北京,1671214048552
190,3833159945,5811223170,从一束花开始_SkXW,本来我以为你知道你以前对我是什么样子的，结果呢到头来，这段感情的失败一切原因都指向我，都说是我没有经营好这段感情，我以为你知道了自己的错误，还是我自作多情罢了,2022-12-17,1,山西,1671213455102
191,6492750146,5811222214,-h爱与海,所以短暂的陪伴是奖励还是惩罚,2022-12-17,1,湖南,1671213347360
192,3261254994,5811219360,rrrr_Wreu,对不起，在你的生命里打扰你了，我知道我什么都不好但是我爱你，所以你离开我我并不生气我只希望你的选择的人也爱你再见喧[爱心],2022-12-17,0,浙江,1671213144951
193,5080452578,5811221736,总是惹人烦,是他，不喜欢用标点符号，喜欢发颜文字，喜欢搞两句我不懂的英文，我太了解他了，第一眼就看穿了他的小把戏，我没有说，他学聪明了，发了一个朋友圈，是不认识的男生照片，我一看日期是今天加我之前发的，一点都不严谨。,2022-12-17,0,山东,1671212717984
194,5080452578,5811216638,总是惹人烦,今天有个人加我，上面显示手机号搜索到的，我问他你怎么加到我微信的，他告诉我说 他在路上捡到一个纸条，上面有个手机号，就加了，我说不信，他说因为旁边人很多，都抢着加，他抢到了加了就烧了，没办法给我看照片。盒盒盒，我当然知道了。,2022-12-17,1,山东,1671212710132
195,568239436,5811216595,桃浦姜姜,我放不下的到底是什么,2022-12-17,1,湖南,1671212662279
196,7909485209,5811216255,心比雪还冷1,有人为你撑伞，是不是就会忘记陪你淋雨的人……,2022-12-17,0,河南,1671212233532
197,1987642543,5811213288,NRDBSHDX,看清了 但是不想看清,2022-12-17,2,四川,1671211948504
198,503821863,5811212002,月色摇情满江树,现在才明白我们之间的答案是没有如果,2022-12-17,0,广西,1671211482303
199,3256733194,5811209635,是很难释怀-z,还是喜欢他  本来没想到他会给我带来欢乐 我暗恋另一个人3年多他两三个月就把我拉出来了 我们在一起聊了很多那时候放假每天会互道晚安 在学校说话互怼 真的好喜欢他 但是高中开学我们没在一个高中 我每天单方面跟他 道日常 他本来很注重细节的 但是那次放假回来就显得很不耐烦 我也是个倔脾气 ,2022-12-17,2,河南,1671211461503
200,8188395233,5811207650,liuw25,我永远恨你那冰冷无情的心.,2022-12-17,1,河南,1671211364703
201,4907563866,5811208414,你压到我腿毛了傻逼,挺突然的 刚加他没多久就分了,2022-12-17,0,浙江,1671211273503
202,2128338407,5811209420,话说y,你站的好远 不会听见我心里的这片海,2022-12-17,0,江苏,1671211228082
203,3398306859,5811210974,小宇_YINP,夜夜难熬   夜夜熬,2022-12-17,0,江西,1671211122183
204,3296199186,5811209170,怎么又失眠Q,一辈子积德行善 希望可以遇到一个良人,2022-12-17,2,河北,1671210959560
205,8094283810,5811206046,_7帆,我好骗吧.,2022-12-17,0,新疆,1671210531697
206,8152145493,5811201516,-帅气小学生_,都说幸福的人不晚睡可是我已经好久没早睡了。,2022-12-17,2,河南,1671210356943
207,8152145493,5811202523,-帅气小学生_,都说幸福的人不晚睡可是我已经好久没早睡了。,2022-12-17,1,河南,1671210356854
208,1979285506,5811204126,小宁不睡觉_,爱就是爱 不爱就是不爱 别不爱要说爱.,2022-12-17,2,湖北,1671210336812
