,key,value
310,哽咽,2
311,屏息,1
312,大口,1
313,呼吸,3
314,感知,1
315,心跳,2
316,地上,1
317,捡起,1
318,七零八落,1
319,oo,1
320,陈集满,1
321,一万个,1
322,赞,3
323,结婚,7
324,入伍,2
325,第153天,1
326,同样,3
327,想你,4
328,要死,1
329,肝癌,1
330,晚期,2
331,爸爸妈妈,2
332,请,10
333,原谅,2
334,离开,5
335,燃,1
336,ProgressiveHouse,1
337,前排,1
338,支持,6
339,Elektronomia,1
340,大神,1
341,妹,1
342,有话,1
343,suo,1
344,瞅,2
345,心,9
346,呐,1
347,咣,2
348,跳,2
349,脚,1
350,脸火,1
351,撩,4
352,通红通红,1
353,渣渣,1
354,呼呼,1
355,不会话,1
356,不敢,7
357,抬头,1
358,只能,5
359,偷,2
360,撒,1
361,整,1
362,贼,1
363,头,4
364,日脑,1
365,缺,1
366,德事,1
367,看不着,1
368,刺挠,1
369,空,1
370,捞,2
371,没味,1
372,指定,1
373,相中,2
374,字,6
375,丢了,2
376,一撇,4
377,成,8
378,找回,1
379,很多人,4
380,明白,8
381,原本,1
382,这段话,1
383,意思,1
384,应该,8
385,找不到,2
386,珍惜,3
387,声,1
388,线,1
389,13岁,1
390,处男,1
391,大海,4
392,美,6
393,船,1
394,靠岸,1
395,迟早,1
396,冲动,2
397,新鲜感,1
398,爱情,5
399,见过,6
400,斯斯文文,1
401,偷人,1
402,大大咧咧,1
403,抽烟,2
404,喝酒,3
405,姑娘,8
406,坚守,1
407,西装,2
408,领带,1
409,对着,4
410,父母,3
411,破口大骂,1
412,纹身,2
413,照顾,2
414,住院,1
415,长辈,1
416,无微不至,1
417,温柔,11
418,装,4
419,人品,1
420,骨子里,1
421,份,2
422,善良,2
423,却是,3
424,听歌,4
425,男人,3
426,奸笑,1
427,感情,13
428,受伤,2
429,往往,1
430,女人,2
431,受重伤,1
432,总是,18
433,哀伤,10
434,哭,13
435,快,13
436,慢,2
437,一辈子,3
438,忘不掉,1
439,心碎,5
440,那天,8
441,吃饭,2
442,碰到,8
443,生活,17
444,最初,1
445,相识,1
446,样子,7
447,很开心,3
448,好多,1
449,事情,4
450,解释,1
451,三年,3
452,从未,1
453,负,1
454,朋友,11
455,歌单,2
456,伤感,1
457,原来,5
458,难过,6
459,删除,1
460,身边,7
461,真实,2
462,一点,9
463,做作,1
464,浪漫,1
465,贫富,1
466,无关,1
467,想想,2
468,嘲讽,1
469,这句话,2
470,毕业后,3
471,理由,2
472,分手,8
473,六年,4
474,过去,11
475,张翰,1
476,塘主爽,1
477,妹子,1
478,整容,1
479,变,8
480,综艺节目,1
481,演,1
482,凑cp,1
483,当初,7
484,简单,4
485,魏晨,1
486,新歌,5
487,谈恋爱,3
488,一步步,1
489,活,5
490,灏明,1
491,毁容,1
492,康复,1
493,依然,3
494,积极,1
495,朱梓骁,1
496,退出,2
497,很久,5
498,消息,2
499,长大,4
500,憨笑,5
501,小时候,6
502,一声,1
503,再见,2
504,可爱,3
505,高三,3
506,室友,4
507,夜谈,1
508,五月天,1
509,哪首歌,1
510,拥抱,1
511,惊奇,1
512,夏天,2
513,晚上,4
514,月光,1
515,门口,4
516,阳台,1
517,进来,1
518,外面,2
519,一座,1
520,大山,1
521,伴,1
522,无数,3
523,虫鸣,1
524,安静,4
525,宿舍,2
526,轻轻,1
527,脱下,1
528,长日,1
529,假面,1
530,转眼,2
531,两年,4
532,如今,7
533,小伙伴,1
534,一起唱,1
535,真,26
536,承载,1
537,高中,8
538,回忆,7
539,前奏,3
540,泪奔,1
541,感觉,11
542,反正,3
543,温吞,1
544,世俗,1
545,人间烟火,2
546,江河,1
547,湖泊,1
548,剪,1
549,短发,2
550,很好,9
551,不知道,15
552,好久,4
553,讲完,1
554,故事,6
555,注销,2
556,希望云村,1
557,有情人终成眷属,1
558,得到,1
559,每个人,3
560,结局,6
561,祈祷,1
562,遇到,5
563,1972年,1
564,川端康成,1
565,自杀,1
566,送往,1
567,医院,4
568,急救,1
569,途中,1
570,司机,4
571,一句话路,1
572,挤,1
573,真辛苦,1
574,屈服,1
575,终,5
576,陌生,1
577,完全,3
578,熟悉,1
579,毫无,1
580,基础,1
581,疲惫,1
582,愿意,5
583,停靠,1
584,听闻,2
585,城市,5
586,下雪,1
587,双,1
588,去找,2
589,复合单,1
590,陌路零听天由命,1
591,遗憾,4
592,友情,3
593,开错,1
594,公子,4
595,眼睛,2
596,甚,1
597,好看,4
598,有风,1
599,星辰,6
600,独独,1
601,没有我,1
602,听完,2
603,一首歌,5
604,终究,2
605,敢,3
606,跨出,1
607,那一步,1
608,决定,5
609,放下,2
610,明知,1
611,不由自主,1
612,每天,3
613,头像,1
614,两分钟前,1
615,说说,1
616,3个小时46分钟前,1
617,信息,5
618,石,1
619,沉,2
620,越界,1
621,必要,1
622,在座,2
623,花,12
624,3元,1
625,享受,1
626,盛宴,1
627,忙,1
628,出现,2
629,在乎,3
630,曲子,1
631,真心,3
632,寒鸦,1
633,绝不,1
634,妥协,2
635,天上,1
636,无意,1
637,掀翻,1
638,烛火,1
639,点燃,1
640,双眸,1
641,盛,1
642,满,5
643,暮色,1
644,31秒,1
645,循环,5
646,一晚上,1
647,谈,4
648,恋爱,7
649,坏人,3
650,之间,3
651,两个,9
652,薄情,1
653,寡义,1
654,心怀鬼胎,1
655,悲观,1
656,主义者,1
657,千帆过尽金戈铁马浪子,1
658,想和你,5
659,互相,1
660,底牌,1
661,了解,5
662,阴暗,1
663,相爱,1
664,有时候,3
665,爱不是,1
666,真善美,1
667,随手,1
668,拧开,1
669,煤气灶,1
670,笑着,5
671,划,2
672,一根,1
673,火柴,1
674,七年前,1
675,单身,3
676,狗,2
677,七年后,1
678,熬,2
679,哮天犬,1
680,想要,16
681,白,1
682,衬衣,1
683,联想,1
684,盛夏,1
685,白瓷,1
686,碎,2
687,冰碰壁,1
688,嗅到,1
689,凌晨四点,1
690,挂,4
691,露水,1
692,蔷薇花,1
693,本来,3
694,主动,3
695,超出,1
696,极限,1
697,很漂亮,1
698,打篮球,1
699,数学,2
700,题,2
701,声音,14
702,好听,10
703,很喜欢,9
704,甜甜,1
705,找你,1
706,生怕,1
707,不见了,1
708,生气,2
709,哄,3
710,饿,1
711,做饭,3
712,动,1
713,摆,1
714,面前,2
715,女孩子,5
716,撇,1
717,最好,8
718,事实上,1
719,车站,1
720,婚礼,3
721,现场,2
722,见证,1
723,更多,6
724,真挚,1
725,接吻,1
726,墙壁,1
727,教堂,1
728,聆听,2
729,祷告,1
730,同学们,2
731,評論,1
732,你們,4
733,說,1
734,話,1
735,會,3
736,選擇性,1
737,回覆,1
738,哒,2
739,還有,1
740,謝謝,1
741,人和,2
742,喜歡,2
743,這首歌,1
744,沒有,1
745,什麼,1
746,努力,10
747,能夠,1
748,讓,2
749,音樂,1
750,失望,1
751,作弊,1
752,然,2
753,在我心里,1
754,第一名,1
755,早知道,1
756,添加,2
757,好友,5
758,小东西,1
759,挺,5
760,难忘,1
761,周小姐,1
762,不再,7
763,等你,2
764,着急,1
765,是不是,3
766,快点,1
767,遇见,6
768,尝试,1
769,另一个,2
770,为你,5
771,丧失,1
772,理智,1
773,213天,1
774,诚意,1
775,陪,4
776,先生,1
777,One,1
778,旅行,2
779,Two,1
780,见见,1
781,周公Three,1
782,每晚,1
783,关灯,1
784,云端,1
785,飞行,1
786,Four,1
787,围着,1
788,团团转,1
789,KissU,1
790,夏短夜,1
791,长,5
792,吃糖,2
793,MyBAELuvTripleMe,1
794,上课,1
795,走过,1
796,六,1
797,班,4
798,七,1
799,透过,1
800,八,1
801,窗户,1
802,偷偷,5
803,瞄,1
804,眼红,2
805,着眼,1
806,走进,1
807,九,1
808,重蹈覆辙,2
809,两个人,6
810,失而复得,1
811,浪费,1
812,重蹈,1
813,覆辙,1
814,不行,6
815,一件,3
816,了不起,1
817,事,8
818,翻山越岭,1
819,山海,2
820,皆,2
821,可平,2
822,快乐,2
823,做不到,1
824,厌倦,1
825,就是要,3
826,结束了,1
827,最近,4
828,当你,5
829,感觉爱,1
830,淡,2
831,真正,9
832,浮现,1
833,选择,2
834,放弃,2
835,掉,2
836,寻找,1
837,新鲜,2
838,代价,3
839,逃不过,1
840,卧槽,2
841,中华小子绝壁,1
842,国产动画,1
843,最佳,1
844,剧情,1
845,制作,2
846,极其,1
847,精良,1
848,中国,6
849,动画,3
850,人才,2
851,一大把,1
852,素材,1
853,一大堆,1
854,技术,1
855,引进,1
856,肯,2
857,投,1
858,产业,1
859,不景气,1
860,风气,1
861,差,2
862,内容,1
863,严,1
864,动画片,1
865,国内,1
866,受众,1
867,央视,1
868,特定,1
869,哪吒传奇小鲤鱼历险记,1
870,投资,1
871,很容易,1
872,血本,1
873,编曲,1
874,真是,5
875,人间,4
876,宝藏,1
877,当年,6
878,声乐班,1
879,欢迎,1
880,白血病,1
881,痊愈,1
882,插班,1
883,生不过,1
884,几堂,1
885,课,3
886,似乎,2
887,复发,1
888,没有了,2
889,不知,2
890,hiphop,3
891,不懂,3
892,心想,1
893,大概,4
894,橙留香,1
895,菠萝,1
896,吹,2
897,雪陆小果乱臣贼子贼眉鼠眼认贼作父天下无贼独孤狗,1
898,居然,2
899,孙楠,1
900,惊恐,1
901,杨和苏,1
902,炸,1
903,流派,1
904,妨,1
905,一定要,2
906,视,1
907,宝,1
908,男朋友,2
909,满眼,1
910,行,2
911,搏,2
912,只愿,3
913,过后,1
914,无怨无悔,1
915,超酷,1
916,画,3
917,酷,1
918,黑眼线,1
919,顶着,1
920,头型,1
921,摸着,1
922,手上,2
923,满满,2
924,男友,1
925,吐,1
926,一口,2
927,烟装,1
928,作,1
929,不在,2
930,随意,3
931,有没有,4
932,爱过,6
933,内心,4
934,早就,1
935,崩溃,1
936,平淡,2
937,慵懒,2
938,语气,2
939,感觉到,3
940,无比,1
941,想太多,1
942,想过,2
943,共同,2
944,挑选,1
945,沙发,1
946,地毯,1
947,也有,4
948,吹风,1
949,露台,1
950,厨房,1
951,咕嘟,2
952,炖,1
953,煲,1
954,汤猫,1
955,懒洋洋,1
956,趴,2
957,椅子,1
958,上天,1
959,渐渐,2
960,黑,2
961,落地,1
962,窗前,1
963,温暖,2
964,灯光,1
965,门,1
966,响,1
967,张开,1
968,双臂,1
969,抱住,3
970,整个,1
971,坏,1
972,叭,1
973,黄昏,2
974,寄,1
975,梦,3
976,满载相思,1
977,欢喜,2
978,宇宙,1
979,所说,1
980,天龙八部,1
981,发布会,1
982,主持人,1
983,说到,1
984,嵩哥,3
985,雨幕,1
986,榜,1
987,冠军,1
988,歌迷,1
989,正常,1
990,自信,1
991,特别,4
992,理解,2
993,晚,2
994,孑然,1
995,害怕,6
996,孤独,9
997,没办法,1
998,逃避,1
999,眼里,2
1000,未来,4
1001,不安,2
1002,迷惘,1
1003,片,2
1004,风,3
1005,寒,2
1006,嚼,1
1007,脱,1
1008,味道,3
1009,换上,1
1010,衣裳,1
1011,存在,5
1012,就是我,1
1013,动力,2
1014,陌生人,2
1015,点,8
1016,一盏,1
1017,明灯,1
1018,山里,1
1019,深圳,1
1020,上学以为,1
1021,勇气,1
1022,没想到,1
1023,怯懦,1
1024,自卑,1
1025,透不过气,1
1026,喊,5
1027,名字,7
1028,不敢相信,1
1029,紧张,1
1030,极点,1
1031,匆匆,1
1032,招呼,1
1033,后面,2
1034,这么多年,2
1035,关注,1
1036,还能不能,1
1037,晚安,3
1038,唯独,1
1039,当我,1
1040,铁杆,1
1041,粉,2
1042,天安门,1
1043,升,1
1044,国旗,1
1045,奥运会,1
1046,听见,1
1047,国歌,1
1048,半夜,1
1049,网上,3
1050,北京,2
1051,奥运,1
1052,火,2
1053,传递,1
1054,保护,2
1055,火炬,1
1056,图片,1
1057,嚎啕大哭,1
1058,棒,5
1059,哥哥,5
1060,确实,1
1061,吉克隽逸,1
1062,唱歌,3
1063,功底,1
1064,震撼,2
1065,四位,1
1066,姐姐,2
1067,帮助,1
1068,弱势群体,1
1069,更好,3
1070,kimi,1
1071,不明白,2
1072,歌不火,1
1073,词曲,1
1074,风格,1
1075,不好,4
1076,裹,1
1077,一层,1
1078,苦,1
1079,12sweet12coolJustin,1
1080,高二,3
1081,那年,2
1082,抑郁症,4
1083,力量,2
1084,前天晚上,2
1085,30多岁,1
1086,班主任,1
1087,非常,3
1088,轻松,1
1089,讲述,2
1090,初恋,2
1091,电量,1
1092,100,1
1093,整整,2
1094,9个小时,1
1095,手机,5
1096,关机,1
1097,给我,2
1098,之后,10
1099,联系,6
1100,大学,13
1101,几次,1
1102,故意,4
1103,避开,2
1104,原因,3
1105,说完,1
1106,翻开,1
1107,书,2
1108,看见了,2
1109,泪,3
1110,枯木逢春,1
1111,生不逢,1
1112,私人,1
1113,FM,1
1114,一曲,1
1115,功能,2
1116,有些人,2
1117,错过了,2
1118,回去,2
1119,机会,4
1120,播放,3
1121,记录,3
1122,只要你,2
1123,失去,3
1124,办法,2
1125,此生,4
1126,三个,2
1127,戏子,1
1128,第一个,5
1129,演绎,2
1130,程蝶衣,1
1131,戏痴,1
1132,第二个,3
1133,二月,1
1134,红,5
1135,情,2
1136,入戏,1
1137,第三个,1
1138,解语,1
1139,花红妆倾城,1
1140,入,1
1141,戏,1
1142,世间,1
1143,朵解语花,1
1144,解花语,1
1145,三叔,1
1146,笔下,1
1147,有血有肉,1
1148,角色,3
1149,听书人,1
1150,奈何入戏,1
1151,深,2
1152,典狱,1
1153,司,1
1154,人生似一场聊斋艳遇走进去的时候看见周遭花开成海灯下美人如玉一觉醒来,1
1155,山野,2
1156,孤坟,1
1157,萤火虫,1
1158,20余天,1
1159,寿命,1
1160,夏末,1
1161,初秋,1
1162,剩,1
1163,残骸,1
1164,葬于,1
1165,枯草,1
1166,渴望,1
1167,恋慕,1
1168,光明,1
1169,美满,2
1170,付出,2
1171,粉身,1
1172,碎骨,1
1173,万劫不复,1
1174,人生,4
1175,错,2
1176,值得,5
1177,崔豹古今注鱼虫萤火腐草为之食蚊蚋,1
1178,好不好,3
1179,原来太子妃升职记,1
1180,主题曲,1
1181,崔子格,2
1182,看完,2
1183,这部,1
1184,剧,2
1185,感触,2
1186,颇多,1
1187,很重要,1
1188,张天爱,1
1189,跑龙,1
1190,套,1
1191,盛一伦,1
1192,成功,3
1193,转型,1
1194,老婆,2
1195,非主流,1
1196,这一切,1
1197,到来,1
1198,之前,4
1199,经历,7
1200,辛苦,2
1201,薄发,1
1202,厚积,1
1203,痛苦,4
1204,剧情顺序世末歌者末日积雨云同归世界线,1
1205,许宣,1
1206,下一世,1
1207,许仙,1
1208,捡,1
1209,掉落,1
1210,桥上,3
1211,钗子,1
1212,撑,1
1213,伞,1
1214,拥挤,1
1215,人群,2
1216,穿过,1
1217,上去,3
1218,住,3
1219,白衣,1
1220,小白,1
1221,回过身,1
1222,相同,1
1223,面貌,2
1224,瞳孔,1
1225,放大,1
1226,露出,2
1227,笑容,2
1228,流泪,9
1229,微笑,1
1230,千年,1
1231,红尘,2
1232,滚滚,1
1233,就该,2
1234,豁达,1
1235,而又,1
1236,痴缠,1
1237,华语,1
1238,乐坛,2
1239,好歌,1
1240,天依,2
1241,好奇,5
1242,敬佩,1
1243,背后,1
1244,作者们,1
1245,伟大,1
1246,才华,1
1247,天依酱,1
1248,离不开,2
1249,艰辛,2
1250,调教,1
1251,传承,1
1252,无憾,1
1253,有生,4
1254,见,8
1255,摆脱,1
1256,风邪之困,1
1257,拔除,1
1258,附骨,1
1259,蛆,1
1260,残肢,1
1261,续愿,1
1262,醒魄,1
1263,魂愿,1
1264,有生之年,2
1265,能见,1
1266,重塑,1
1267,辉煌,2
1268,君临,1
1269,天下,2
1270,青梅竹马两小无猜,1
1271,世事,1
1272,难料,1
1273,青梅,1
1274,竹马竹马,1
1275,找到,1
1276,另一半,1
1277,珍贵,1
1278,无法,6
1279,忘却,1
1280,极致,1
1281,抑郁,2
1282,搭配,1
1283,绝对,3
1284,理性,2
1285,神,3
1286,古典,1
1287,文学,3
1288,大抵,1
1289,两位,1
1290,英雄,1
1291,一只,2
1292,灵明,1
1293,石猴,1
1294,踏凌,1
1295,霄碎,1
1296,南门齐天,1
1297,狂傲,2
1298,一位,2
1299,戾气,1
1300,削筋,1
1301,肉,1
1302,肋骨,2
1303,独守,1
1304,陈塘,1
1305,皈依佛门,1
1306,招归天庭,1
1307,花大爷,1
1308,忠实,1
1309,粉丝,4
1310,继续,3
1311,黑子,1
1312,闭嘴,2
1313,世界级,1
1314,美声,1
1315,哼哼,1
1316,汪苏泷,1
1317,流行,1
1318,发觉,1
1319,爱听,1
1320,经典,2
1321,老歌,1
1322,花哨,1
1323,难,3
1324,接受,2
1325,20岁,2
1326,呲牙,3
1327,一点点,2
1328,喜欢你,1
1329,很乖,1
1330,闹,1
1331,提到,1
1332,一千遍,1
1333,一万遍,1
1334,这辈子,4
1335,隔山海山海,1
1336,意别,1
1337,ep,1
1338,演出,2
1339,视频,1
1340,五十多遍,1
1341,全身,1
1342,鸡皮疙瘩,1
1343,感同身受,1
1344,写,5
1345,扎心意别,1
1346,烦,3
1347,心情不好,1
1348,四首歌,1
1349,看过,1
1350,可怜,2
1351,旧,2
1352,情人,1
1353,看不到,4
1354,内衣,4
1355,火车,1
1356,翻篇,1
1357,一瞬间,1
1358,拉,2
1359,起点,1
1360,最爱,5
1361,弹,2
1362,烟灰,1
1363,投降,1
1364,超级,3
1365,粘人,1
1366,可有可无,1
1367,理,2
1368,没法,4
1369,做事,1
1370,睡不好,1
1371,偶尔,4
1372,冷淡,2
1373,反应,2
1374,是因为,7
1375,感到,2
1376,沮丧,1
1377,藏起来,1
1378,忍不住,1
1379,我可以,2
1380,小女子,1
1381,未得,1
1382,青睐,1
1383,扰,1
1384,良久,1
1385,勿,1
1386,南方,3
1387,北方,1
1388,风尘仆仆,1
1389,深情,1
1390,辜负,1
1391,回不到,2
1392,半生,1
1393,漂浮,1
1394,归宿,1
1395,风雨,1
1396,落幕,1
1397,免,1
1398,孤苦,1
1399,和合适,1
1400,满怀,1
1401,多好,1
1402,胆子,1
1403,有多小才会,1
1404,拉拉拉拉,1
1405,拉拉会,1
1406,恐怖汗,1
1407,这回事,1
1408,不负,2
1409,就好,4
1410,5月16日,1
1411,22天,1
1412,本能,1
1413,学习,3
1414,学好,1
1415,几个,4
1416,清楚,1
1417,成为,8
1418,一名,1
1419,LeagueofLegends,1
1420,选手,1
1421,更是,1
1422,遥不可,1
1423,乾坤,1
1424,未定你我皆是,1
1425,黑马,1
1426,买单,1
1427,19届,1
1428,考生,1
1429,鸭,1
1430,gay,1
1431,累,4
1432,女生人,1
1433,必须,2
1434,结束,2
1435,东西,6
1436,来得,1
1437,祝福,3
1438,我自己,1
1439,条,3
1440,留言,1
1441,昨天,1
1442,梦到,1
1443,擦,2
1444,眼泪,10
1445,很惭愧,1
1446,相比,1
1447,煎熬,1
1448,更喜欢,1
1449,大火,1
1450,爱心,9
1451,初中,6
1452,十六岁,1
1453,好心,1
1454,酸大笑,1
1455,女神,3
1456,4个月,2
1457,回复,2
1458,洗澡,1
1459,一种性,1
1460,取向,1
1461,叫做,2
1462,ithromantic,1
1463,中文,1
1464,回避型,1
1465,依恋,1
1466,人格,1
1467,指,1
1468,个人,4
1469,产生,1
1470,好感,1
1471,就会,3
1472,讨厌,2
1473,简而言之,1
1474,这样的人,1
1475,注定,1
1476,终老所以求,1
1477,远,4
1478,远处,1
1479,却说,1
1480,如约,1
1481,而至,1
1482,鱼,3
1483,水,4
1484,看不见,1
1485,感受到,1
1486,佚名,1
1487,头发,2
1488,会长,1
1489,高,3
1490,一把,2
1491,高高,1
1492,抱,4
1493,庆幸,2
1494,陪着你的是我我的小丫头啊有你就是最美好的生活哪怕生活再苦我也甘之若澧,1
1495,18岁,7
1496,光明正大,1
1497,网吧,1
1498,无视,1
1499,所谓,4
1500,18,2
1501,禁,1
1502,法律,1
1503,社会,3
1504,酸甜苦辣,1
1505,词,3
1506,李荣浩曲,1
1507,李荣浩,6
1508,吉他,1
1509,音,1
1510,制作人,1
1511,合作,3
1512,夏目漱石,1
1513,iloveyou,1
1514,翻译,2
1515,今夜,1
1516,月色,1
1517,真美,1
1518,iloveyoutoo呢风,1
1519,李奇玥,1
1520,2017年6月3号12点36分,1
1521,惹,1
1522,理想,3
1523,开心,4
1524,再来看,1
1525,热门,1
1526,游泳,1
1527,失恋,2
1528,妈,4
1529,千万,3
1530,薛之谦,10
1531,执迷不悟,1
1532,受,2
1533,伤愿,1
1534,幡然,1
1535,醒悟,1
1536,时物,1
1537,觉,2
1538,赵雷,1
1539,韵味,1
1540,老女人,1
1541,玛婷达,1
1542,骄傲,2
1543,旅店,1
1544,老板,3
1545,Hesnot,1
1546,my,1
1547,dad,1
1548,hesmy,1
1549,lover,1
1550,青峰,1
1551,次,2
1552,电台,1
1553,说起,1
1554,唱腔,1
1555,小情歌,1
1556,想说,1
1557,奶个屁,1
1558,仙女,1
1559,宝贝,1
1560,申请,1
1561,进入,3
1562,敲门,1
1563,喔,1
1564,凌晨,2
1565,站岗,1
1566,塞,1
1567,耳机,2
1568,想起来,1
1569,部队,1
1570,五年,1
1571,相继,1
1572,结婚生子,1
1573,守,2
1574,疆土,1
1575,倾,1
1576,刻间,1
1577,还能,2
1578,在这里,2
1579,始终,1
1580,能做到,1
1581,路,2
1582,出发,1
1583,五年前,1
1584,突发,1
1585,急性病,1
1586,长达,1
1587,卧床,1
1588,大大小小,1
1589,八次,1
1590,手术,2
1591,最终,2
1592,保住,1
1593,股骨头,2
1594,一侧,1
1595,去掉,1
1596,拄,1
1597,拐杖,1
1598,学校,4
1599,痛,3
1600,承受,2
1601,太多,2
1602,还剩,1
1603,361天,1
1604,21岁,1
1605,将会,2
1606,接下来,1
1607,拼劲,1
1608,全力,1
1609,证明,2
1610,爸妈,2
1611,儿子,1
1612,出息,1
1613,董小姐,1
1614,莉莉安,1
1615,平凡,3
1616,有点,2
1617,苍白,1
1618,小黄鸭,1
1619,一贫如洗,1
1620,唯一,7
1621,谈谈,2
1622,生病,2
1623,第二片,1
1624,隐隐,1
1625,作痛,1
1626,傻傻,1
1627,王先生,1
1628,每个,4
1629,诗人,1
1630,冬至,1
1631,眉,1
1632,风止,1
1633,强烈,1
1634,氦,1
1635,闪,1
1636,海面,1
1637,地球派们,1
1638,稳稳,2
1639,五千多尊,1
1640,雕像,1
1641,散发,1
1642,炫目,1
1643,光彩,1
1644,真理,1
1645,证实,1
1646,人类,1
1647,得以,2
1648,延续,1
1649,万代,1
1650,墓,2
1651,洒下,1
1652,颗,1
1653,地球,1
1654,行星,1
1655,永恒,1
1656,纪念碑,1
1657,精神病院,1
1658,实习,1
1659,护士,1
1660,科,2
1661,从来,2
1662,杀人,1
1663,狂躁,1
1664,傻笑,1
1665,抑郁科,1
1666,褪色,1
1667,枯萎,1
1668,一眼万般,1
1669,柔情,1
1670,便,7
